CODFILIAL,DTMOV,CODPROD,DESCRICAO,QT
1,21/01/2021 00:00,1963,NESTLE GREGO TORTA LIMAO 24X90G,5
1,21/01/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,3
1,21/01/2021 00:00,1505,NESTLE IOG VIT DE FRUTA 24X170G,1
1,21/01/2021 00:00,1941,NESTLE GREGO TRADICIONAL 24X90G,2
1,21/01/2021 00:00,2041,NESFIT IOGURTE MARACUJA AVEIA 24X170G,1
1,21/01/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,1
1,21/01/2021 00:00,448,CHANDELLE CHANTILLY CHOCOLATE 24X200G,1
1,21/01/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,1
1,21/01/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,2
1,21/01/2021 00:00,2042,NESFIT IOGURTE MORANGO BAUN 24X170G,2
1,21/01/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,2
1,21/01/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,3
1,21/01/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,2
1,21/01/2021 00:00,176,NINHO IOGURTE LIQ MACA E BANANA 12X850G,2
1,21/01/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,1
1,21/01/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,2
1,22/01/2021 00:00,212,NINHO SOLEIL PETIT MRG+BNA&MC 16X320G,1
1,22/01/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,1
1,22/01/2021 00:00,199,IOGURTE NESTLE NATURAL 28X170G,1
1,22/01/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,1
1,22/01/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,18
1,22/01/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,2
1,22/01/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,3
1,22/01/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,22/01/2021 00:00,199,IOGURTE NESTLE NATURAL 28X170G,1
1,22/01/2021 00:00,212,NINHO SOLEIL PETIT MRG+BNA&MC 16X320G,1
1,22/01/2021 00:00,212,NINHO SOLEIL PETIT MRG+BNA&MC 16X320G,1
1,22/01/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,3
1,22/01/2021 00:00,1940,NESTLE GREGO TORTA MARACUJA 24X90G,1
1,22/01/2021 00:00,1963,NESTLE GREGO TORTA LIMAO 24X90G,1
1,22/01/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,1
1,23/01/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,6
1,23/01/2021 00:00,212,NINHO SOLEIL PETIT MRG+BNA&MC 16X320G,5
1,23/01/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,1
1,23/01/2021 00:00,1939,NESTLE GREGO FRUTAS VERMELHAS 24X90G,2
1,23/01/2021 00:00,1963,NESTLE GREGO TORTA LIMAO 24X90G,2
1,23/01/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,1
1,23/01/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,25/01/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,25/01/2021 00:00,192,NESTLE BICAM IOGURTE MORANGO 28X150G,1
1,25/01/2021 00:00,213,REQUEIJAO CREMOSO NESTLE 15X200G,1
1,25/01/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,1
1,25/01/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,1
1,25/01/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,6
1,25/01/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,1
1,25/01/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,1
1,25/01/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,2
1,25/01/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,25/01/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,5
1,25/01/2021 00:00,1958,NESTLE GREGO TORTA MORANGO 24X90G,1
1,25/01/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,4
1,25/01/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,2
1,25/01/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,5
1,26/01/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,7
1,26/01/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,2
1,26/01/2021 00:00,2100,MOLICO IOGURTE LIQ MRG 24X170G,2
1,26/01/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,12
1,26/01/2021 00:00,1510,NESTLE IOGURTE MORANGO 12X1,12
1,26/01/2021 00:00,192,NESTLE BICAM IOGURTE MORANGO 28X150G,32
1,26/01/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,12
1,26/01/2021 00:00,1510,NESTLE IOGURTE MORANGO 12X1,24
1,26/01/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,36
1,26/01/2021 00:00,1512,NESTLE IOGURTE VIT DE FRUTA 12X1,12
1,26/01/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,18
1,26/01/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,4
1,26/01/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,7
1,26/01/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,6
1,26/01/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,12
1,26/01/2021 00:00,192,NESTLE BICAM IOGURTE MORANGO 28X150G,28
1,26/01/2021 00:00,450,CHANDELLE CHOCOLATE 24X180G,4
1,26/01/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,12
1,26/01/2021 00:00,1697,CHANDELLE CHOCOLATE 6X720G,1
1,26/01/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,5
1,26/01/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,1
1,26/01/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,3
1,26/01/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,1
1,26/01/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,26/01/2021 00:00,1520,CHAMYTO GO IOG LIQ VITAMINA 24X100G,2
1,26/01/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,1
1,26/01/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,4
1,26/01/2021 00:00,212,NINHO SOLEIL PETIT MRG+BNA&MC 16X320G,4
1,26/01/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,2
1,26/01/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,26/01/2021 00:00,200,NESTLE IOG NATURAL DESNATADO 28X160G,2
1,26/01/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,1
1,26/01/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,26/01/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,2
1,26/01/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,2
1,26/01/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,1
1,26/01/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,2
1,26/01/2021 00:00,1505,NESTLE IOG VIT DE FRUTA 24X170G,1
1,26/01/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,2
1,26/01/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,4
1,26/01/2021 00:00,1505,NESTLE IOG VIT DE FRUTA 24X170G,3
1,26/01/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,3
1,26/01/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,2
1,27/01/2021 00:00,194,NESTLE GREGO IOG FRUTAS VERM 12X400G,1
1,27/01/2021 00:00,195,IOGURTE GREGO NESTLE TRADICIONAL 12X400G,1
1,27/01/2021 00:00,249,NESTLE GREGO LIGHT MARACUJA 12X360G,1
1,27/01/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,1
1,27/01/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,1
1,27/01/2021 00:00,2037,NESFIT IOGURTE FRUTAS VERM 12X850G,1
1,27/01/2021 00:00,2038,NESFIT IOGURTE MORANGO BAUN 12X850G,2
1,27/01/2021 00:00,2039,NESFIT IOGURTE MARACUJA AVEIA 12X850G,1
1,27/01/2021 00:00,2042,NESFIT IOGURTE MORANGO BAUN 24X170G,5
1,27/01/2021 00:00,2099,MOLICO IOGURTE LIQ MRG 12X850G,2
1,27/01/2021 00:00,2100,MOLICO IOGURTE LIQ MRG 24X170G,3
1,27/01/2021 00:00,1505,NESTLE IOG VIT DE FRUTA 24X170G,8
1,27/01/2021 00:00,1939,NESTLE GREGO FRUTAS VERMELHAS 24X90G,1
1,27/01/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,27/01/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,3
1,27/01/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,1
1,27/01/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,4
1,27/01/2021 00:00,759,CHAMYTO LEITE FERMENTADO 21X6X75G,1
1,27/01/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,27/01/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,5
1,27/01/2021 00:00,195,IOGURTE GREGO NESTLE TRADICIONAL 12X400G,2
1,27/01/2021 00:00,450,CHANDELLE CHOCOLATE 24X180G,2
1,27/01/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,8
1,27/01/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,5
1,27/01/2021 00:00,1939,NESTLE GREGO FRUTAS VERMELHAS 24X90G,10
1,27/01/2021 00:00,1940,NESTLE GREGO TORTA MARACUJA 24X90G,10
1,27/01/2021 00:00,1963,NESTLE GREGO TORTA LIMAO 24X90G,10
1,27/01/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,4
1,28/01/2021 00:00,192,NESTLE BICAM IOGURTE MORANGO 28X150G,32
1,28/01/2021 00:00,174,NESTON IOGURTE LIQ MACA BNA 12X850G,1
1,28/01/2021 00:00,212,NINHO SOLEIL PETIT MRG+BNA&MC 16X320G,10
1,28/01/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,1
1,28/01/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,3
1,28/01/2021 00:00,1510,NESTLE IOGURTE MORANGO 12X1,1
1,28/01/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,1
1,28/01/2021 00:00,182,CHAMBINHO PETIT MRG 12X480G,1
1,28/01/2021 00:00,450,CHANDELLE CHOCOLATE 24X180G,1
1,28/01/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,3
1,28/01/2021 00:00,2037,NESFIT IOGURTE FRUTAS VERM 12X850G,4
1,28/01/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,5
1,28/01/2021 00:00,2099,MOLICO IOGURTE LIQ MRG 12X850G,2
1,28/01/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,8
1,28/01/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,2
1,28/01/2021 00:00,194,NESTLE GREGO IOG FRUTAS VERM 12X400G,2
1,28/01/2021 00:00,195,IOGURTE GREGO NESTLE TRADICIONAL 12X400G,2
1,28/01/2021 00:00,453,CHANDELLE CHOCOLATE 18X360G,4
1,28/01/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,5
1,28/01/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,2
1,28/01/2021 00:00,2041,NESFIT IOGURTE MARACUJA AVEIA 24X170G,3
1,28/01/2021 00:00,2042,NESFIT IOGURTE MORANGO BAUN 24X170G,3
1,28/01/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,1
1,28/01/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,2
1,28/01/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,1
1,28/01/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,15
1,28/01/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,1
1,28/01/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,2
1,28/01/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,1
1,28/01/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,1
1,28/01/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,3
1,28/01/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,29/01/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,1
1,29/01/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,1
1,29/01/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,5
1,29/01/2021 00:00,1939,NESTLE GREGO FRUTAS VERMELHAS 24X90G,1
1,29/01/2021 00:00,1963,NESTLE GREGO TORTA LIMAO 24X90G,1
1,29/01/2021 00:00,192,NESTLE BICAM IOGURTE MORANGO 28X150G,1
1,29/01/2021 00:00,206,NESTLE GREGO IOG LIGHT 3 SAB 6X540G,1
1,29/01/2021 00:00,1512,NESTLE IOGURTE VIT DE FRUTA 12X1,1
1,29/01/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,1
1,29/01/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,5
1,29/01/2021 00:00,1505,NESTLE IOG VIT DE FRUTA 24X170G,1
1,29/01/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,1
1,29/01/2021 00:00,192,NESTLE BICAM IOGURTE MORANGO 28X150G,1
1,29/01/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,3
1,30/01/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,18
1,30/01/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,6
1,30/01/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,3
1,01/02/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,1
1,01/02/2021 00:00,2039,NESFIT IOGURTE MARACUJA AVEIA 12X850G,1
1,01/02/2021 00:00,2042,NESFIT IOGURTE MORANGO BAUN 24X170G,1
1,01/02/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,1
1,01/02/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,4
1,01/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,3
1,01/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,1
1,01/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,4
1,01/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,3
1,01/02/2021 00:00,2042,NESFIT IOGURTE MORANGO BAUN 24X170G,1
1,01/02/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,1
1,01/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,1
1,01/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,2
1,01/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,01/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,6
1,01/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,2
1,02/02/2021 00:00,204,NESTLE FLAN CARAMELO 20X200G,1
1,02/02/2021 00:00,213,REQUEIJAO CREMOSO NESTLE 15X200G,12
1,02/02/2021 00:00,214,REQUEIJAO CREMOSO NESTLE LIGHT 15X200G,48
1,02/02/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,2
1,02/02/2021 00:00,1939,NESTLE GREGO FRUTAS VERMELHAS 24X90G,12
1,02/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,6
1,02/02/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,4
1,02/02/2021 00:00,1505,NESTLE IOG VIT DE FRUTA 24X170G,1
1,02/02/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,1
1,02/02/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,1
1,02/02/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,13
1,02/02/2021 00:00,1508,NESTLE GREGO IOG LT MORANGO 12X360G,12
1,02/02/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,2
1,02/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,6
1,02/02/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,3
1,02/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,2
1,02/02/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,1
1,02/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,2
1,02/02/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,2
1,02/02/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,1
1,02/02/2021 00:00,1510,NESTLE IOGURTE MORANGO 12X1,1
1,02/02/2021 00:00,1698,CHAMYTO LEITE FERM 21X6X120G,1
1,02/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,10
1,02/02/2021 00:00,174,NESTON IOGURTE LIQ MACA BNA 12X850G,1
1,02/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,2
1,02/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,3
1,02/02/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,2
1,03/02/2021 00:00,168,CHAMYTO BEB LACTEA MOR+CER CRML 24X130G,2
1,03/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,03/02/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,7
1,03/02/2021 00:00,2037,NESFIT IOGURTE FRUTAS VERM 12X850G,1
1,03/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,8
1,03/02/2021 00:00,1505,NESTLE IOG VIT DE FRUTA 24X170G,2
1,03/02/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,1
1,03/02/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,1
1,03/02/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,1
1,03/02/2021 00:00,168,CHAMYTO BEB LACTEA MOR+CER CRML 24X130G,1
1,03/02/2021 00:00,192,NESTLE BICAM IOGURTE MORANGO 28X150G,2
1,03/02/2021 00:00,201,IOGURTE NESTLE NATURAL MEL 28X170G,3
1,03/02/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,1
1,03/02/2021 00:00,1505,NESTLE IOG VIT DE FRUTA 24X170G,1
1,03/02/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,1
1,03/02/2021 00:00,1520,CHAMYTO GO IOG LIQ VITAMINA 24X100G,2
1,03/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,3
1,03/02/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,3
1,03/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,6
1,03/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,9
1,03/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,3
1,03/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,03/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,1
1,03/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,1
1,03/02/2021 00:00,450,CHANDELLE CHOCOLATE 24X180G,8
1,03/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,4
1,03/02/2021 00:00,2037,NESFIT IOGURTE FRUTAS VERM 12X850G,2
1,03/02/2021 00:00,2038,NESFIT IOGURTE MORANGO BAUN 12X850G,1
1,03/02/2021 00:00,2039,NESFIT IOGURTE MARACUJA AVEIA 12X850G,2
1,03/02/2021 00:00,2099,MOLICO IOGURTE LIQ MRG 12X850G,1
1,04/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,04/02/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,1
1,04/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,04/02/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,1
1,04/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,04/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,8
1,04/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,10
1,04/02/2021 00:00,174,NESTON IOGURTE LIQ MACA BNA 12X850G,1
1,04/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,2
1,04/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,04/02/2021 00:00,1505,NESTLE IOG VIT DE FRUTA 24X170G,2
1,04/02/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,2
1,04/02/2021 00:00,167,CHAMYTO IOGURTE MOR+CER CHOC 24X130G,1
1,04/02/2021 00:00,759,CHAMYTO LEITE FERMENTADO 21X6X75G,1
1,04/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,04/02/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,1
1,04/02/2021 00:00,2100,MOLICO IOGURTE LIQ MRG 24X170G,1
1,04/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,04/02/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,1
1,04/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,04/02/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,5
1,04/02/2021 00:00,448,CHANDELLE CHANTILLY CHOCOLATE 24X200G,2
1,04/02/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,3
1,05/02/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,1
1,05/02/2021 00:00,1693,NINHO IOGURTE LIQ MACA E BANANA 24X100G,1
1,05/02/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,1
1,05/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,3
1,05/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,10
1,05/02/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,2
1,05/02/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,3
1,05/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,3
1,05/02/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,5
1,05/02/2021 00:00,167,CHAMYTO IOGURTE MOR+CER CHOC 24X130G,1
1,05/02/2021 00:00,174,NESTON IOGURTE LIQ MACA BNA 12X850G,3
1,05/02/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,1
1,05/02/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,4
1,05/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,6
1,05/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,05/02/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,1
1,05/02/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,2
1,05/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,2
1,05/02/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,3
1,06/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,1
1,06/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,3
1,06/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,4
1,06/02/2021 00:00,168,CHAMYTO BEB LACTEA MOR+CER CRML 24X130G,1
1,06/02/2021 00:00,168,CHAMYTO BEB LACTEA MOR+CER CRML 24X130G,1
1,06/02/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,1
1,06/02/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,1
1,06/02/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,1
1,06/02/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,1
1,06/02/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,1
1,06/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,6
1,06/02/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,1
1,06/02/2021 00:00,450,CHANDELLE CHOCOLATE 24X180G,4
1,06/02/2021 00:00,2042,NESFIT IOGURTE MORANGO BAUN 24X170G,2
1,08/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,2
1,08/02/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,1
1,08/02/2021 00:00,450,CHANDELLE CHOCOLATE 24X180G,1
1,08/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,4
1,08/02/2021 00:00,1887,CHANDELLE CHOCOLATE BRANCO 18X360G,3
1,08/02/2021 00:00,1939,NESTLE GREGO FRUTAS VERMELHAS 24X90G,1
1,08/02/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,2
1,08/02/2021 00:00,2127,NESFIT IOGURTE FRUTAS VERMELHAS 20X150G,1
1,08/02/2021 00:00,182,CHAMBINHO PETIT MRG 12X480G,4
1,08/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,1
1,08/02/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,2
1,08/02/2021 00:00,450,CHANDELLE CHOCOLATE 24X180G,1
1,08/02/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,2
1,08/02/2021 00:00,453,CHANDELLE CHOCOLATE 18X360G,1
1,08/02/2021 00:00,2038,NESFIT IOGURTE MORANGO BAUN 12X850G,6
1,08/02/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,1
1,08/02/2021 00:00,2099,MOLICO IOGURTE LIQ MRG 12X850G,2
1,08/02/2021 00:00,2100,MOLICO IOGURTE LIQ MRG 24X170G,3
1,08/02/2021 00:00,2104,NESFIT IOGURTE MORANGO BAUN 20X150G,10
1,08/02/2021 00:00,2127,NESFIT IOGURTE FRUTAS VERMELHAS 20X150G,10
1,08/02/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,1
1,08/02/2021 00:00,2373,NINHO IOGURTE POLPA 6X720G,6
1,08/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,3
1,08/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,5
1,08/02/2021 00:00,1963,NESTLE GREGO TORTA LIMAO 24X90G,1
1,08/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,4
1,08/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,3
1,08/02/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,2
